year,country,iso3,pol,status
2005,Sri Lanka,LKA,1,In force
2018,Czechia,CZE,2,In force
2018,Czechia,CZE,2,In force
2015,Czechia,CZE,1,In force
2021,Madagascar,MDG,2,In force
2021,Madagascar,MDG,2,Ended
2011,Romania,ROU,1,In force
2009,Bulgaria,BGR,1,In force
2001,Switzerland,CHE,2,In force
2001,Switzerland,CHE,2,In force
2001,Switzerland,CHE,2,In force
2003,Bulgaria,BGR,1,In force
2013,Malta,MLT,2,In force
2013,Malta,MLT,2,In force
2001,Republic of Moldova,MDA,1,In force
2001,Republic of Moldova,MDA,1,In force
2001,Republic of Moldova,MDA,1,In force
2001,Hungary,HUN,3,In force
2001,Hungary,HUN,3,In force
2001,Hungary,HUN,3,Ended
2013,Ireland,IRL,2,In force
2013,Ireland,IRL,2,Ended
2013,Romania,ROU,1,In force
2013,Finland,FIN,2,In force
2013,Finland,FIN,2,In force
2013,Netherlands,NLD,5,In force
2013,Netherlands,NLD,5,Ended
2013,Netherlands,NLD,5,In force
2013,Netherlands,NLD,5,Ended
2013,Netherlands,NLD,5,In force
2013,Slovak Republic,SVK,4,In force
2013,Slovak Republic,SVK,4,In force
2013,Slovak Republic,SVK,4,In force
2013,Slovak Republic,SVK,4,In force
2013,Slovak Republic,SVK,4,In force
2013,Croatia,HRV,3,In force
2013,Croatia,HRV,3,In force
2013,Croatia,HRV,3,Ended
2013,Cyprus,CYP,1,In force
2013,Latvia,LVA,1,In force
2013,Slovenia,SVN,2,In force
2013,Slovenia,SVN,2,In force
2013,Bulgaria,BGR,3,In force
2013,Bulgaria,BGR,3,In force
2013,Bulgaria,BGR,3,In force
2013,Bulgaria,BGR,3,In force
2013,Greece,GRC,1,In force
2013,Greece,GRC,1,In force
2013,Serbia,SRB,5,In force
2013,Serbia,SRB,5,In force
2013,Serbia,SRB,5,In force
2013,Serbia,SRB,5,In force
2013,Serbia,SRB,5,In force
2013,Serbia,SRB,5,In force
2013,Lithuania,LTU,3,In force
2013,Lithuania,LTU,3,Ended
2013,Lithuania,LTU,3,Ended
2013,Estonia,EST,2,In force
2013,Estonia,EST,2,In force
2013,Germany,DEU,5,In force
2013,Germany,DEU,5,Ended
2013,Germany,DEU,5,In force
2013,Germany,DEU,5,In force
2013,Germany,DEU,5,Ended
2005,Poland,POL,3,In force
2005,Poland,POL,3,In force
2005,Poland,POL,3,In force
2005,Liechtenstein,LIE,2,In force
2005,Liechtenstein,LIE,2,In force
2005,Austria,AUT,5,In force
2005,Austria,AUT,5,In force
2005,Austria,AUT,5,In force
2005,Austria,AUT,5,In force
2005,Austria,AUT,5,In force
2020,Croatia,HRV,1,In force
2005,Malta,MLT,3,In force
2005,Malta,MLT,3,Ended
2005,Malta,MLT,3,In force
2005,Romania,ROU,1,In force
2020,Cyprus,CYP,1,In force
2020,Czechia,CZE,1,In force
2005,Czechia,CZE,4,In force
2005,Czechia,CZE,4,In force
2005,Czechia,CZE,4,In force
2005,Czechia,CZE,4,Ended
2020,Latvia,LVA,1,In force
2005,Denmark,DNK,2,In force
2005,Denmark,DNK,2,In force
2020,Slovenia,SVN,1,In force
2005,Finland,FIN,2,In force
2005,Finland,FIN,2,In force
2020,Belgium,BEL,1,In force
2020,Malta,MLT,1,In force
2020,Romania,ROU,1,In force
2005,Netherlands,NLD,6,In force
2005,Netherlands,NLD,6,Ended
2005,Netherlands,NLD,6,In force
2005,Netherlands,NLD,6,In force
2005,Netherlands,NLD,6,In force
2005,Netherlands,NLD,6,Ended
2005,Spain,ESP,3,In force
2005,Spain,ESP,3,Ended
2005,Spain,ESP,3,Ended
2005,Croatia,HRV,1,In force
2005,Cyprus,CYP,1,In force
2005,Iceland,ISL,2,In force
2005,Iceland,ISL,2,In force
2005,Portugal,PRT,2,In force
2005,Portugal,PRT,2,Ended
2005,Latvia,LVA,4,In force
2005,Latvia,LVA,4,In force
2005,Latvia,LVA,4,In force
2005,Latvia,LVA,4,Ended
2005,Slovenia,SVN,1,In force
2005,Bulgaria,BGR,1,In force
2005,Greece,GRC,3,In force
2005,Greece,GRC,3,In force
2005,Greece,GRC,3,In force
2005,Ireland,IRL,6,In force
2005,Ireland,IRL,6,Ended
2005,Ireland,IRL,6,In force
2005,Ireland,IRL,6,In force
2005,Ireland,IRL,6,Ended
2005,Ireland,IRL,6,In force
2005,Luxembourg,LUX,3,In force
2005,Luxembourg,LUX,3,In force
2005,Luxembourg,LUX,3,Ended
2021,Malta,MLT,4,Ended
2021,Malta,MLT,4,Ended
2021,Malta,MLT,4,In force
2021,Malta,MLT,4,In force
2015,Norway,NOR,6,In force
2015,Norway,NOR,6,In force
2015,Norway,NOR,6,In force
2015,Norway,NOR,6,In force
2015,Norway,NOR,6,In force
2015,Norway,NOR,6,In force
2015,Latvia,LVA,1,In force
2015,Slovenia,SVN,1,In force
2015,Bulgaria,BGR,1,In force
2015,Greece,GRC,1,In force
2015,Ireland,IRL,2,In force
2015,Ireland,IRL,2,In force
2015,Sweden,SWE,5,In force
2015,Sweden,SWE,5,Ended
2015,Sweden,SWE,5,Ended
2015,Sweden,SWE,5,Ended
2015,Sweden,SWE,5,In force
2015,Malta,MLT,1,In force
2015,Romania,ROU,1,In force
2015,Luxembourg,LUX,2,In force
2015,Luxembourg,LUX,2,In force
2015,Luxembourg,LUX,2,Ended
2015,Lithuania,LTU,2,In force
2015,Lithuania,LTU,2,In force
2015,Estonia,EST,5,In force
2015,Estonia,EST,5,Ended
2015,Estonia,EST,5,In force
2015,Estonia,EST,5,In force
2015,Estonia,EST,5,In force
2015,Spain,ESP,16,In force
2015,Spain,ESP,16,In force
2015,Spain,ESP,16,In force
2015,Spain,ESP,16,Ended
2015,Spain,ESP,16,Ended
2015,Spain,ESP,16,In force
2015,Spain,ESP,16,In force
2015,Spain,ESP,16,Ended
2015,Spain,ESP,16,In force
2015,Spain,ESP,16,Ended
2015,Spain,ESP,16,In force
2015,Spain,ESP,16,In force
2015,Spain,ESP,16,In force
2015,Spain,ESP,16,In force
2015,Spain,ESP,16,In force
2015,Spain,ESP,16,Ended
2015,Croatia,HRV,1,In force
2015,Cyprus,CYP,2,In force
2015,Cyprus,CYP,2,Ended
2009,People's Republic of China,CHN,9,In force
2009,People's Republic of China,CHN,9,In force
2009,People's Republic of China,CHN,9,Ended
2009,People's Republic of China,CHN,9,Ended
2009,People's Republic of China,CHN,9,In force
2009,People's Republic of China,CHN,9,In force
2009,People's Republic of China,CHN,9,In force
2009,People's Republic of China,CHN,9,In force
2009,People's Republic of China,CHN,9,In force
2011,Portugal,PRT,4,In force
2011,Portugal,PRT,4,Ended
2011,Portugal,PRT,4,In force
2011,Portugal,PRT,4,Ended
2015,Iraq,IRQ,1,In force
2015,Turkmenistan,TKM,1,In force
2015,Oman,OMN,2,In force
2015,Oman,OMN,2,In force
2015,Azerbaijan,AZE,1,In force
2015,Russian Federation,RUS,3,In force
2015,Russian Federation,RUS,3,In force
2015,Russian Federation,RUS,3,Ended
2015,Russian Federation,RUS,3,Ended
2015,Morocco,MAR,3,In force
2015,Morocco,MAR,3,In force
2015,Morocco,MAR,3,In force
2015,Bahrain,BHR,2,In force
2015,Bahrain,BHR,2,In force
2015,Gabon,GAB,1,In force
2015,Saudi Arabia,SAU,2,In force
2015,Saudi Arabia,SAU,2,In force
2015,Ecuador,ECU,2,In force
2015,Ecuador,ECU,2,In force
2015,Peru,PER,1,In force
2015,Niger,NER,1,In force
2015,Nigeria,NGA,1,In force
2015,South Sudan,SSD,1,In force
2015,Angola,AGO,4,In force
2015,Angola,AGO,4,In force
2015,Angola,AGO,4,In force
2015,Angola,AGO,4,In force
2010,Malaysia,MYS,6,In force
2010,Malaysia,MYS,6,In force
2010,Malaysia,MYS,6,In force
2010,Malaysia,MYS,6,In force
2010,Malaysia,MYS,6,In force
2010,Malaysia,MYS,6,Ended
2007,South Africa,ZAF,4,In force
2007,South Africa,ZAF,4,In force
2007,South Africa,ZAF,4,In force
2007,South Africa,ZAF,4,In force
2019,Guyana,GUY,1,In force
2019,Argentina,ARG,3,In force
2019,Argentina,ARG,3,In force
2019,Argentina,ARG,3,In force
2019,Mongolia,MNG,1,In force
2019,Suriname,SUR,1,In force
2019,United Republic of Tanzania,TZA,2,In force
2019,United Republic of Tanzania,TZA,2,In force
2019,United Republic of Tanzania,TZA,2,In force
2019,Malawi,MWI,2,In force
2019,Malawi,MWI,2,In force
2019,Mauritania,MRT,2,In force
2019,Mauritania,MRT,2,In force
2019,Central African Republic,CAF,2,In force
2019,Central African Republic,CAF,2,In force
2019,Myanmar,MMR,1,In force
2019,Iraq,IRQ,1,In force
2019,Mozambique,MOZ,2,In force
2019,Mozambique,MOZ,2,In force
2019,Seychelles,SYC,2,In force
2019,Seychelles,SYC,2,In force
2019,Sierra Leone,SLE,2,In force
2019,Sierra Leone,SLE,2,In force
2019,Guinea,GIN,2,In force
2019,Guinea,GIN,2,In force
2019,Mali,MLI,2,In force
2019,Mali,MLI,2,In force
2019,Kyrgyzstan,KGZ,1,In force
2019,Chad,TCD,2,In force
2019,Chad,TCD,2,In force
2019,Guatemala,GTM,2,In force
2019,Guatemala,GTM,2,In force
2019,Afghanistan,AFG,1,In force
2019,Trinidad And Tobago,TTO,1,In force
2019,Papua New Guinea,PNG,1,In force
2019,Sao Tome And Principe,STP,2,In force
2019,Sao Tome And Principe,STP,2,In force
2019,Albania,ALB,1,In force
2019,Ethiopia,ETH,2,In force
2019,Ethiopia,ETH,2,In force
2019,Liberia,LBR,1,In force
2019,Madagascar,MDG,1,In force
2019,Armenia,ARM,1,In force
2019,Tajikistan,TJK,1,In force
2019,Uganda,UGA,2,In force
2019,Uganda,UGA,2,In force
2019,Burkina Faso,BFA,2,In force
2019,Burkina Faso,BFA,2,In force
2019,Honduras,HND,2,In force
2019,Honduras,HND,2,In force
2019,Timor-Leste,TLS,1,In force
2019,Niger,NER,2,In force
2019,Niger,NER,2,In force
2019,Togo,TGO,2,In force
2019,Togo,TGO,2,In force
2019,Republic of the Congo,COG,2,In force
2019,Republic of the Congo,COG,2,In force
2019,Angola,AGO,2,In force
2019,Angola,AGO,2,In force
2019,Ghana,GHA,2,In force
2019,Ghana,GHA,2,In force
2019,Kazakhstan,KAZ,1,In force
2019,Cameroon,CMR,2,In force
2019,Cameroon,CMR,2,In force
2006,Chile,CHL,3,In force
2006,Chile,CHL,3,In force
2006,Chile,CHL,3,In force
2006,Brunei Darussalam,BRN,2,In force
2006,Brunei Darussalam,BRN,2,In force
2002,Chile,CHL,1,In force
2002,Guatemala,GTM,1,In force
2002,Honduras,HND,1,In force
2002,El Salvador,SLV,1,In force
2011,Korea,KOR,7,In force
2011,Korea,KOR,7,In force
2011,Korea,KOR,7,Ended
2011,Korea,KOR,7,In force
2011,Korea,KOR,7,In force
2011,Korea,KOR,7,Ended
2011,Korea,KOR,7,In force
2013,Korea,KOR,3,In force
2013,Korea,KOR,3,In force
2013,Korea,KOR,3,In force
2008,Chile,CHL,3,In force
2008,Chile,CHL,3,In force
2008,Chile,CHL,3,In force
2015,Chile,CHL,3,In force
2015,Chile,CHL,3,In force
2015,Chile,CHL,3,In force
2009,Oman,OMN,1,In force
2018,Japan,JPN,7,In force
2018,Japan,JPN,7,In force
2018,Japan,JPN,7,Ended
2018,Japan,JPN,7,In force
2018,Japan,JPN,7,In force
2018,Japan,JPN,7,In force
2018,Japan,JPN,7,In force
2018,Malaysia,MYS,5,In force
2018,Malaysia,MYS,5,In force
2018,Malaysia,MYS,5,In force
2018,Malaysia,MYS,5,In force
2018,Malaysia,MYS,5,In force
2012,Panama,PAN,3,In force
2012,Panama,PAN,3,In force
2012,Panama,PAN,3,In force
2018,Brunei Darussalam,BRN,2,In force
2018,Brunei Darussalam,BRN,2,In force
2018,Mexico,MEX,12,In force
2018,Mexico,MEX,12,In force
2018,Mexico,MEX,12,In force
2018,Mexico,MEX,12,In force
2018,Mexico,MEX,12,In force
2018,Mexico,MEX,12,In force
2018,Mexico,MEX,12,In force
2018,Mexico,MEX,12,Ended
2018,Mexico,MEX,12,In force
2018,Mexico,MEX,12,In force
2018,Mexico,MEX,12,In force
2018,Mexico,MEX,12,In force
2018,Mexico,MEX,12,In force
2007,Chile,CHL,1,In force
2010,Singapore,SGP,2,In force
2010,Singapore,SGP,2,In force
2010,Brunei Darussalam,BRN,2,In force
2010,Brunei Darussalam,BRN,2,In force
2010,Thailand,THA,2,In force
2010,Thailand,THA,2,In force
2010,Cambodia,KHM,2,In force
2010,Cambodia,KHM,2,In force
2010,Lao People's Democratic Republic,LAO,2,In force
2010,Lao People's Democratic Republic,LAO,2,In force
2010,Myanmar,MMR,2,In force
2010,Myanmar,MMR,2,In force
2013,Kuwait,KWT,1,In force
2013,Oman,OMN,1,In force
2019,Korea,KOR,4,In force
2019,Korea,KOR,4,In force
2019,Korea,KOR,4,In force
2019,Korea,KOR,4,In force
2013,Bahrain,BHR,1,In force
2013,Qatar,QAT,2,In force
2013,Qatar,QAT,2,In force
2019,Nicaragua,NIC,1,In force
2013,Saudi Arabia,SAU,2,In force
2013,Saudi Arabia,SAU,2,In force
2004,Singapore,SGP,1,In force
2019,Costa Rica,CRI,1,In force
2019,El Salvador,SLV,1,In force
2010,Paraguay,PRY,1,In force
2010,Israel,ISR,2,In force
2010,Israel,ISR,2,In force
2003,Iceland,ISL,1,In force
2004,Liechtenstein,LIE,1,In force
2004,Iceland,ISL,1,In force
2006,Honduras,HND,1,In force
2006,Nicaragua,NIC,1,In force
2004,Chile,CHL,3,In force
2004,Chile,CHL,3,In force
2004,Chile,CHL,3,In force
2006,Costa Rica,CRI,1,In force
2003,Liechtenstein,LIE,1,In force
2006,El Salvador,SLV,1,In force
2006,Dominican Republic,DOM,1,In force
2009,Liechtenstein,LIE,1,In force
2006,Guatemala,GTM,2,In force
2006,Guatemala,GTM,2,In force
2009,Iceland,ISL,1,In force
2022,Brunei Darussalam,BRN,1,In force
2006,Korea,KOR,4,In force
2006,Korea,KOR,4,In force
2006,Korea,KOR,4,In force
2006,Korea,KOR,4,Ended
2022,Lao People's Democratic Republic,LAO,1,In force
2006,Norway,NOR,2,In force
2006,Norway,NOR,2,In force
2006,Norway,NOR,2,In force
2006,Panama,PAN,1,In force
2006,Liechtenstein,LIE,1,In force
2008,Liechtenstein,LIE,2,In force
2008,Liechtenstein,LIE,2,In force
2014,Saudi Arabia,SAU,2,In force
2014,Saudi Arabia,SAU,2,Ended
2014,Bahrain,BHR,1,In force
2017,Paraguay,PRY,2,In force
2017,Paraguay,PRY,2,In force
2014,Qatar,QAT,1,In force
2005,Peru,PER,1,In force
2005,Argentina,ARG,3,In force
2005,Argentina,ARG,3,Ended
2005,Argentina,ARG,3,In force
2005,Paraguay,PRY,2,In force
2005,Paraguay,PRY,2,In force
2008,Namibia,NAM,2,In force
2008,Namibia,NAM,2,In force
2008,Eswatini,SWZ,2,In force
2008,Eswatini,SWZ,2,In force
2014,Liechtenstein,LIE,2,In force
2014,Liechtenstein,LIE,2,In force
2006,Bahrain,BHR,1,In force
2008,Botswana,BWA,2,In force
2008,Botswana,BWA,2,In force
2008,Iceland,ISL,2,In force
2008,Iceland,ISL,2,In force
2014,Oman,OMN,1,In force
2001,Jordan,JOR,1,In force
2008,Lesotho,LSO,2,In force
2008,Lesotho,LSO,2,In force
2006,Morocco,MAR,2,In force
2006,Morocco,MAR,2,In force
2012,Hong Kong (China),HKG,1,In force
2012,Liechtenstein,LIE,3,In force
2012,Liechtenstein,LIE,3,In force
2012,Liechtenstein,LIE,3,In force
2007,United Republic of Tanzania,TZA,1,In force
2012,Iceland,ISL,3,In force
2012,Iceland,ISL,3,In force
2012,Iceland,ISL,3,In force
2007,Lesotho,LSO,2,In force
2007,Lesotho,LSO,2,In force
2007,Malawi,MWI,1,In force
2009,Paraguay,PRY,1,In force
2007,Iceland,ISL,3,In force
2007,Iceland,ISL,3,In force
2007,Iceland,ISL,3,In force
2007,Mozambique,MOZ,2,In force
2007,Mozambique,MOZ,2,In force
2007,Norway,NOR,2,In force
2007,Norway,NOR,2,In force
2007,Egypt,EGY,3,In force
2007,Egypt,EGY,3,In force
2007,Egypt,EGY,3,In force
2007,Namibia,NAM,1,In force
2007,Seychelles,SYC,1,In force
2014,Hungary,HUN,1,In force
2007,Eswatini,SWZ,1,In force
2007,Botswana,BWA,1,In force
2021,Lesotho,LSO,2,In force
2021,Lesotho,LSO,2,In force
2007,Angola,AGO,1,In force
2007,People's Republic of China,CHN,7,In force
2007,People's Republic of China,CHN,7,In force
2007,People's Republic of China,CHN,7,Ended
2007,People's Republic of China,CHN,7,In force
2007,People's Republic of China,CHN,7,Ended
2007,People's Republic of China,CHN,7,Ended
2007,People's Republic of China,CHN,7,Ended
2007,Democratic Republic of the Congo,COD,3,In force
2007,Democratic Republic of the Congo,COD,3,In force
2007,Democratic Republic of the Congo,COD,3,Ended
2007,Madagascar,MDG,1,In force
2007,Mauritius,MUS,1,In force
2007,Zambia,ZMB,2,In force
2007,Zambia,ZMB,2,Ended
2016,South Africa,ZAF,5,In force
2016,South Africa,ZAF,5,In force
2016,South Africa,ZAF,5,Announced
2016,South Africa,ZAF,5,In force
2016,South Africa,ZAF,5,In force
2019,Brunei Darussalam,BRN,1,In force
2016,Botswana,BWA,4,In force
2016,Botswana,BWA,4,In force
2016,Botswana,BWA,4,Announced
2016,Botswana,BWA,4,In force
2016,Namibia,NAM,4,In force
2016,Namibia,NAM,4,In force
2016,Namibia,NAM,4,Announced
2016,Namibia,NAM,4,In force
2016,Lesotho,LSO,4,In force
2016,Lesotho,LSO,4,In force
2016,Lesotho,LSO,4,Announced
2016,Lesotho,LSO,4,In force
2019,"China, Macao Special Administrative Region",MAC,1,In force
2004,Czechia,CZE,3,In force
2004,Czechia,CZE,3,In force
2004,Czechia,CZE,3,In force
2019,Cambodia,KHM,1,In force
2019,Thailand,THA,1,In force
2008,Brunei Darussalam,BRN,2,In force
2008,Brunei Darussalam,BRN,2,In force
2016,Paraguay,PRY,2,In force
2016,Paraguay,PRY,2,Announced
2018,Paraguay,PRY,1,In force
2004,Panama,PAN,2,Announced
2004,Panama,PAN,2,In force
2016,Brazil,BRA,5,In force
2016,Brazil,BRA,5,Announced
2016,Brazil,BRA,5,Ended
2016,Brazil,BRA,5,In force
2016,Brazil,BRA,5,In force
2010,Liechtenstein,LIE,4,In force
2010,Liechtenstein,LIE,4,In force
2010,Liechtenstein,LIE,4,In force
2010,Liechtenstein,LIE,4,In force
2015,Liechtenstein,LIE,1,In force
2015,Iceland,ISL,1,In force
2015,Bosnia and Herzegovina,BIH,1,In force
2000,India,IND,2,In force
2000,India,IND,2,In force
2017,Iceland,ISL,5,In force
2017,Iceland,ISL,5,In force
2017,Iceland,ISL,5,In force
2017,Iceland,ISL,5,In force
2017,Iceland,ISL,5,In force
2017,Liechtenstein,LIE,1,In force
2017,Georgia,GEO,1,In force
2012,Montenegro,MNE,1,In force
2001,New Zealand,NZL,2,In force
2001,New Zealand,NZL,2,In force
2005,Jordan,JOR,3,In force
2005,Jordan,JOR,3,In force
2005,Jordan,JOR,3,In force
2019,Morocco,MAR,4,In force
2019,Morocco,MAR,4,In force
2019,Morocco,MAR,4,In force
2019,Morocco,MAR,4,In force
2019,Rwanda,RWA,4,In force
2019,Rwanda,RWA,4,In force
2019,Rwanda,RWA,4,In force
2019,Rwanda,RWA,4,In force
2003,Morocco,MAR,2,In force
2003,Morocco,MAR,2,In force
2005,India,IND,5,In force
2005,India,IND,5,Ended
2005,India,IND,5,Ended
2005,India,IND,5,Ended
2005,India,IND,5,Ended
2019,Guinea-Bissau,GNB,1,In force
2019,Kenya,KEN,3,In force
2019,Kenya,KEN,3,In force
2019,Kenya,KEN,3,In force
2013,Costa Rica,CRI,3,In force
2013,Costa Rica,CRI,3,In force
2013,Costa Rica,CRI,3,In force
2019,Burundi,BDI,1,In force
2020,Liechtenstein,LIE,1,In force
2020,Iceland,ISL,1,In force
2019,Botswana,BWA,1,In force
2008,Albania,ALB,1,In force
2006,Albania,ALB,1,In force
2019,Western Sahara,ESH,1,In force
2001,Iceland,ISL,1,In force
2001,Norway,NOR,4,In force
2001,Norway,NOR,4,In force
2001,Norway,NOR,4,In force
2001,Norway,NOR,4,In force
2019,Namibia,NAM,1,In force
2001,Mexico,MEX,6,In force
2001,Mexico,MEX,6,Ended
2001,Mexico,MEX,6,Ended
2001,Mexico,MEX,6,In force
2001,Mexico,MEX,6,In force
2001,Mexico,MEX,6,Ended
2001,Liechtenstein,LIE,1,In force
2019,Eswatini,SWZ,1,In force
2019,Djibouti,DJI,1,In force
2011,Islamic Republic of Iran,IRN,3,In force
2011,Islamic Republic of Iran,IRN,3,In force
2011,Islamic Republic of Iran,IRN,3,In force
2002,Liechtenstein,LIE,2,In force
2002,Liechtenstein,LIE,2,In force
2002,Jordan,JOR,2,In force
2002,Jordan,JOR,2,In force
2019,Lesotho,LSO,1,In force
2002,Iceland,ISL,2,In force
2002,Iceland,ISL,2,In force
2019,Mauritius,MUS,1,In force
2019,South Africa,ZAF,5,In force
2019,South Africa,ZAF,5,In force
2019,South Africa,ZAF,5,In force
2019,South Africa,ZAF,5,In force
2019,South Africa,ZAF,5,In force
2019,Equatorial Guinea,GNQ,1,In force
2019,Gambia,GMB,1,In force
2008,Thailand,THA,3,In force
2008,Thailand,THA,3,In force
2008,Thailand,THA,3,Ended
2008,Cambodia,KHM,1,In force
2008,Indonesia,IDN,3,In force
2008,Indonesia,IDN,3,In force
2008,Indonesia,IDN,3,In force
2008,Malaysia,MYS,4,In force
2008,Malaysia,MYS,4,In force
2008,Malaysia,MYS,4,In force
2008,Malaysia,MYS,4,In force
2008,Myanmar,MMR,1,In force
2008,Lao People's Democratic Republic,LAO,1,In force
2019,Cabo Verde,CPV,1,In force
2019,Comoros,COM,1,In force
2019,Tunisia,TUN,1,In force
2005,Saint Kitts And Nevis,KNA,1,In force
2007,Australia,AUS,8,In force
2007,Australia,AUS,8,Ended
2007,Australia,AUS,8,Ended
2007,Australia,AUS,8,Ended
2007,Australia,AUS,8,Ended
2007,Australia,AUS,8,Ended
2007,Australia,AUS,8,In force
2007,Australia,AUS,8,In force
2005,Saint Lucia,LCA,1,In force
2005,Barbados,BRB,1,In force
2005,Belize,BLZ,1,In force
2005,Costa Rica,CRI,1,In force
2005,Antigua and Barbuda,ATG,1,In force
2010,Plurinational State of Bolivia,BOL,1,In force
2005,Dominica,DMA,1,In force
2005,Guyana,GUY,1,In force
2005,Haiti,HTI,1,In force
2005,Jamaica,JAM,1,In force
2005,Montserrat,MSR,1,In force
2005,Bahamas,BHS,1,In force
2005,Suriname,SUR,1,In force
2005,Saint Vincent and the Grenadines,VCT,1,In force
2005,Grenada,GRD,1,In force
2008,Honduras,HND,1,Announced
2008,El Salvador,SLV,1,Announced
2012,Guatemala,GTM,1,In force
2012,Mexico,MEX,6,In force
2012,Mexico,MEX,6,In force
2012,Mexico,MEX,6,In force
2012,Mexico,MEX,6,Ended
2012,Mexico,MEX,6,In force
2012,Mexico,MEX,6,In force
2012,Honduras,HND,1,In force
2012,El Salvador,SLV,5,In force
2012,El Salvador,SLV,5,In force
2012,El Salvador,SLV,5,In force
2012,El Salvador,SLV,5,In force
2012,El Salvador,SLV,5,In force
2003,Brazil,BRA,2,In force
2003,Brazil,BRA,2,In force
2007,Republic of Moldova,MDA,1,In force
2007,Montenegro,MNE,1,In force
2007,Albania,ALB,1,In force
2007,Croatia,HRV,5,In force
2007,Croatia,HRV,5,In force
2007,Croatia,HRV,5,Ended
2007,Croatia,HRV,5,Ended
2007,Croatia,HRV,5,Ended
2007,Bulgaria,BGR,2,In force
2007,Bulgaria,BGR,2,Ended
2022,Iceland,ISL,1,Announced
2007,Bosnia and Herzegovina,BIH,1,In force
2022,Liechtenstein,LIE,1,Announced
2020,Tuvalu,TUV,1,In force
2020,Niue,NIU,1,In force
2020,Samoa,WSM,1,In force
2020,Solomon Islands,SLB,1,In force
2020,Tonga,TON,1,In force
2020,Kiribati,KIR,1,In force
2020,Cook Islands,COK,1,In force
2011,Hong Kong (China),HKG,1,In force
2003,Hungary,HUN,4,In force
2003,Hungary,HUN,4,Ended
2003,Hungary,HUN,4,In force
2003,Hungary,HUN,4,In force
2006,Luxembourg,LUX,2,In force
2006,Luxembourg,LUX,2,In force
2012,Spain,ESP,9,Ended
2012,Spain,ESP,9,In force
2012,Spain,ESP,9,Ended
2012,Spain,ESP,9,In force
2012,Spain,ESP,9,In force
2012,Spain,ESP,9,In force
2012,Spain,ESP,9,In force
2012,Spain,ESP,9,Ended
2012,Spain,ESP,9,Ended
2012,Malta,MLT,3,In force
2012,Malta,MLT,3,In force
2012,Malta,MLT,3,In force
2012,Malta,MLT,3,Ended
2007,Kenya,KEN,1,In force
2010,El Salvador,SLV,2,In force
2010,El Salvador,SLV,2,In force
2010,Colombia,COL,2,In force
2010,Colombia,COL,2,In force
2010,Guatemala,GTM,1,In force
2013,Ecuador,ECU,6,In force
2013,Ecuador,ECU,6,In force
2013,Ecuador,ECU,6,Ended
2013,Ecuador,ECU,6,In force
2013,Ecuador,ECU,6,In force
2013,Ecuador,ECU,6,In force
2003,Cyprus,CYP,2,In force
2003,Cyprus,CYP,2,In force
2003,Cyprus,CYP,2,In force
2013,Honduras,HND,1,In force
2013,Nicaragua,NIC,2,In force
2013,Nicaragua,NIC,2,In force
2013,El Salvador,SLV,1,In force
2009,Honduras,HND,1,Announced
2014,Malta,MLT,1,Ended
2009,Nicaragua,NIC,2,Announced
2009,Nicaragua,NIC,2,In force
2009,El Salvador,SLV,1,Announced
2009,Guatemala,GTM,1,Announced
2014,Cuba,CUB,1,In force
2016,Kazakhstan,KAZ,1,In force
2016,Russian Federation,RUS,2,In force
2016,Russian Federation,RUS,2,Announced
2016,Armenia,ARM,3,In force
2016,Armenia,ARM,3,Announced
2016,Armenia,ARM,3,In force
2011,Ireland,IRL,5,In force
2011,Ireland,IRL,5,In force
2011,Ireland,IRL,5,In force
2011,Ireland,IRL,5,In force
2011,Ireland,IRL,5,Ended
2001,Netherlands,NLD,3,In force
2001,Netherlands,NLD,3,In force
2001,Netherlands,NLD,3,In force
2002,Ireland,IRL,3,In force
2002,Ireland,IRL,3,In force
2002,Ireland,IRL,3,Ended
2015,Malaysia,MYS,1,In force
2016,Italy,ITA,6,Announced
2016,Italy,ITA,6,In force
2016,Italy,ITA,6,Ended
2016,Italy,ITA,6,In force
2016,Italy,ITA,6,In force
2016,Italy,ITA,6,In force
2016,Iceland,ISL,1,Announced
2016,Norway,NOR,6,Announced
2016,Norway,NOR,6,In force
2016,Norway,NOR,6,In force
2016,Norway,NOR,6,In force
2016,Norway,NOR,6,In force
2016,Norway,NOR,6,In force
2016,Portugal,PRT,7,Announced
2016,Portugal,PRT,7,In force
2016,Portugal,PRT,7,In force
2016,Portugal,PRT,7,In force
2016,Portugal,PRT,7,In force
2016,Portugal,PRT,7,Ended
2016,Portugal,PRT,7,Ended
2016,Former Yugoslav Republic Of Macedonia,MKD,1,Announced
2016,Latvia,LVA,1,Announced
2016,Bahamas,BHS,1,Announced
2016,Panama,PAN,1,Announced
2016,Palau,PLW,1,Announced
2016,Bolivarian Republic of Venezuela,VEN,1,Announced
2016,Bangladesh,BGD,1,Announced
2016,Saint Vincent and the Grenadines,VCT,1,Announced
2016,San Marino,SMR,1,Announced
2016,Singapore,SGP,1,Announced
2016,Slovenia,SVN,2,Announced
2016,Slovenia,SVN,2,In force
2016,Sri Lanka,LKA,1,Announced
2016,Tonga,TON,1,Announced
2016,Bhutan,BTN,1,Announced
2016,Bulgaria,BGR,1,Announced
2016,Bosnia and Herzegovina,BIH,1,Announced
2016,Cote D'ivoire,CIV,3,Announced
2016,Cote D'ivoire,CIV,3,In force
